id,company_name,address_1,address_2,address_3,post_code,post_town,county,country,region,head_office_country,domain,phone,location_type,company_email,founded_date,company_age,industry,company_size,annual_revenue,annual_revenue_source,annual_revenue_confidence,full_address,company_name_status,company_name_issue,industry_status,industry_issue,head_office_country_status,head_office_country_issue,company_age_status,company_age_issue,domain_status,domain_issue
2604,Begum-Roberts,91 Middleton Light,,Studio 04I,M1 0DJ,Stanleybury,Northamptonshire,England,East of England,Not Specified,nicholson.org,5896970005.0,,ucollins@pollard.co.uk,,28.0,Unknown Industry,Unknown,6195935.0,global_median,0.4,"91 Middleton Light, , Studio 04I",INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2692,Wallace-Bradshaw,"Flat 14V
Johnson Motorway",,Flat 9,TN0N 5DP,West Mohamed,Somerset,England,,Not Specified,martin.com,7973872233.0,Head Office,Not Provided,1979-12-19,46.0,Education,Unknown,11574633.0,original,1.0,"Flat 14V
Johnson Motorway, , Flat 9",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2662,Finch-Martin,"Studio 40
Dawson Springs",,Flat 03,G3 6WJ,Matthewchester,Cambridgeshire,England,London,England,evans-andrews.com,7820535974.0,,graham91@king.com,,11.0,Construction,50.0,4006157.0,original,1.0,"Studio 40
Dawson Springs, , Flat 03",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2866,Gordon-Jones,"Studio 49
Cooper Mountains",,Flat 66,E88 2WH,Terenceberg,,,West Midlands,Not Specified,jennings.org,4997300906.0,Branch,Not Provided,2013-12-31,50.0,Marketing,Unknown,10792019.0,original,1.0,"Studio 49
Cooper Mountains, , Flat 66",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2070,Perry-Carr,"Studio 81
Butler Curve",,Studio 8,LD8 1FN,Owenton,Glasgow City,England,South East England,England,thomas.org,Not Provided,,kimcoleman@hussain.net,,12.0,Retail,20.0,7660463.0,original,1.0,"Studio 81
Butler Curve, , Studio 8",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2543,"Storey, Hill and Brooks","Flat 1
Reed Port",,Studio 43,,Whiteheadport,Breconshire,England,South East England,England,robinson.com,2020425506.0,,Not Provided,,Unknown,IT,20.0,5590828.0,original,1.0,"Flat 1
Reed Port, , Studio 43",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2107,"Houghton, Evans and Ball",74 Booth Cove,,,N7U 6PR,,Radnorshire,England,,Not Specified,hurst.com,6137267759.0,Branch,hannah79@robson-walsh.biz,1997-02-11,41.0,Transportation,20.0,7240626.658755358,model_imputed,0.6,74 Booth Cove,VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2493,Mills Inc,45 Leigh Isle,,,S9G 1PD,Jonesstad,Midlothian,England,East Midlands,England,Unknown Domain,Not Provided,,charlielee@francis.org,,Unknown,Unknown Industry,20.0,7064624.0,original,1.0,45 Leigh Isle,VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,INVALID,MISSING_DOMAIN
2590,Norris and Sons,893 Hill Summit,,,L9 7DE,Naomiton,West Dunbartonshire,England,London,England,carr.com,4933861959.0,Single Site,louisedodd@patel.com,2025-07-28,2.0,Retail,20.0,1568932.0,original,1.0,893 Hill Summit,VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2741,"Davies, Hargreaves and Forster",98 Clive Motorway,,,,,Cambridgeshire,,,Not Specified,rice.org,3203226718.0,,scottmarion@williams.com,1978-06-07,47.0,Health Care,Unknown,5901629.0,median_imputed,0.5,98 Clive Motorway,VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2292,"Thomas, Cox and Blake","Studio 2
Roberts Shores",,Studio 8,,North Angelafurt,,England,East Midlands,England,Unknown Domain,Not Provided,Branch,collinsdamien@evans.com,1998-01-11,27.0,Automotive,50.0,6115443.941298415,model_imputed,0.6,"Studio 2
Roberts Shores, , Studio 8",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2289,Kirby-Chambers,"Flat 92J
Stewart Avenue",,Studio 02,CH1R 7RR,Port Amyberg,Aberdeen City,England,South East England,England,Unknown Domain,5526881931.0,Single Site,acarroll@stevens-palmer.com,,6.0,Unknown Industry,200.0,11822504.0,original,1.0,"Flat 92J
Stewart Avenue, , Studio 02",INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2652,Watkins Inc,"Flat 75
Abbie Tunnel",,Studio 74,FK2P 5LY,,Wiltshire,England,,England,arnold-randall.com,1491119752.0,,graham48@kaur.com,,Unknown,Health Care,Unknown,5901629.0,median_imputed,0.5,"Flat 75
Abbie Tunnel, , Studio 74",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2039,"Brown, Connolly and Jenkins","Flat 8
Bruce Prairie",,Studio 6,L79 4DQ,East Eleanorhaven,Cardiganshire,,East of England,England,Unknown Domain,Not Provided,Head Office,Not Provided,,9.0,Unknown Industry,50.0,4909069.0,original,1.0,"Flat 8
Bruce Prairie, , Studio 6",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2589,Ross Inc,"Flat 99
Clark Wall",,Studio 6,,Hartshire,Nottinghamshire,,,England,Unknown Domain,Not Provided,Branch,Not Provided,,43.0,Education,200.0,5444428.0,original,1.0,"Flat 99
Clark Wall, , Studio 6",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2307,Gregory-Patel,"Flat 95
Robin Vista",,,,North Aaron,Armagh,England,East Midlands,Not Specified,ellis.com,5144439473.0,,dunnwilliam@pollard-green.info,,Unknown,Transportation,200.0,10834140.0,original,1.0,"Flat 95
Robin Vista",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2679,"Griffin, Pearce and Johnson",02 White Fort,,,BH88 8ZB,,Falkirk,England,West Midlands,England,long.com,Not Provided,Single Site,lauraali@roberts.biz,2008-10-11,43.0,Unknown Industry,50.0,6198738.312358139,median_imputed,0.5,02 White Fort,VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2066,"Morton, Reynolds and Naylor","Studio 4
Shah Fords",,,BN9M 5LJ,East Tinachester,,England,Yorkshire And The Humber,England,mellor.net,6600196900.0,Single Site,rogerdavies@bibi-williams.biz,1981-08-08,47.0,IT,100.0,10705188.0,original,1.0,"Studio 4
Shah Fords",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2275,"Anderson, Lowe and Davies","Flat 79
Francis Unions",,Studio 77P,CA9E 1DH,,Flintshire,England,,Not Specified,Unknown Domain,4411688456.0,Branch,Not Provided,,Unknown,Unknown Industry,50.0,6198738.312358139,median_imputed,0.5,"Flat 79
Francis Unions, , Studio 77P",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,INVALID,MISSING_COUNTRY,INVALID,MISSING_AGE,INVALID,MISSING_DOMAIN
2067,"Jones, Williams and Wright",10 Geraldine Plaza,,Studio 28,FY4H 2JP,,Greater Manchester,,,Not Specified,booth-scott.com,Not Provided,,msanders@long.com,2007-03-12,48.0,Retail,100.0,9025733.0,original,1.0,"10 Geraldine Plaza, , Studio 28",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2318,"Hughes, Buckley and Chamberlain","Studio 14G
Robinson Road",,Flat 7,,,South Ayrshire,England,,England,jones.com,6060898942.0,Single Site,callum96@cooper.biz,,32.0,Marketing,200.0,2503425.0,original,1.0,"Studio 14G
Robinson Road, , Flat 7",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2548,Ellis-Simpson,061 Clifford Rue,,Studio 2,BR11 6HQ,Peterbury,,England,,England,allen-miller.info,8211579813.0,Single Site,hydechristian@sims-fowler.org,2018-11-10,49.0,Marketing,Unknown,10010732.0,original,1.0,"061 Clifford Rue, , Studio 2",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2071,Allen Inc,019 Ricky Isle,,Flat 9,,South Jamesside,,England,London,England,Unknown Domain,7505204675.0,,Not Provided,2002-05-03,17.0,IT,100.0,6422207.412343478,model_imputed,0.6,"019 Ricky Isle, , Flat 9",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2714,Wright Group,650 Slater Spring,,Flat 26,BA72 9BG,New Bernardland,Lincolnshire,,,England,Unknown Domain,6578331640.0,Head Office,Not Provided,1984-04-14,26.0,Retail,100.0,5537143.0,median_imputed,0.5,"650 Slater Spring, , Flat 26",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2753,Barlow-Hill,6 Davis Alley,,Studio 0,S1U 4LG,New Kennethborough,Montgomeryshire,England,South East England,Not Specified,schofield.com,8013738475.0,Single Site,nicholasclark@elliott.com,,Unknown,Automotive,Unknown,2949434.0,original,1.0,"6 Davis Alley, , Studio 0",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2327,Thomas-Dawson,0 Marsh Parkway,,,G85 3JR,,Dorset,,East of England,England,jones-kemp.com,8332242860.0,,walkerbethany@barker.com,,41.0,Construction,20.0,11364103.0,original,1.0,0 Marsh Parkway,INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2382,Hill and Sons,"Studio 29T
Jasmine Greens",,,EN78 0LU,Joshville,West Lothian,England,,Not Specified,nelson.com,Not Provided,,coxmohamed@chapman.com,2013-11-29,50.0,Unknown Industry,50.0,7443851.0,original,1.0,"Studio 29T
Jasmine Greens",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2451,Turnbull-Wallace,31 Gray Ways,,Studio 25,NG52 6JG,West Alanland,,,,England,Unknown Domain,2385977233.0,,beth45@hooper-adams.com,,Unknown,Construction,200.0,4079382.0,median_imputed,0.5,"31 Gray Ways, , Studio 25",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,INVALID,MISSING_DOMAIN
2522,Payne-Andrews,6 Josh Burgs,,Flat 15,E9T 4FY,New Heather,Midlothian,England,,Not Specified,fry.info,1680622015.0,,dominic10@james.com,,8.0,Unknown Industry,Unknown,10202146.0,original,1.0,"6 Josh Burgs, , Flat 15",INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2218,Miah-O'Connor,"Studio 07
Joan Courts",,Flat 51,,Duncanfurt,,,London,England,Unknown Domain,6726140296.0,,khantracy@chapman-jenkins.info,,16.0,Marketing,Unknown,5484383.078470862,median_imputed,0.5,"Studio 07
Joan Courts, , Flat 51",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2787,Stephens Ltd,5 Austin Heights,,Studio 88D,G36 9LQ,Abbottburgh,Radnorshire,England,,Not Specified,brown-fitzgerald.biz,4857189239.0,,billy25@jones.org,2015-04-12,11.0,Health Care,Unknown,5227053.0,original,1.0,"5 Austin Heights, , Studio 88D",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2436,Evans-Davies,"Flat 24J
Billy Brook",,Studio 1,L3T 7NX,,Denbighshire,England,,England,Unknown Domain,6831170581.0,Head Office,astokes@may-rhodes.com,2013-10-12,5.0,Health Care,20.0,11183382.0,original,1.0,"Flat 24J
Billy Brook, , Studio 1",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2764,Osborne Ltd,"Flat 12
Evans Wall",,Studio 39J,G51 4PZ,,Caernarvonshire,,South East England,England,davies.org,2340129511.0,Branch,vgeorge@griffiths-lawrence.biz,,17.0,Unknown Industry,Unknown,7631385.0,original,1.0,"Flat 12
Evans Wall, , Studio 39J",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2088,Harris-Moore,5 Joel Neck,,Flat 3,NN91 0PF,,Staffordshire,England,East Midlands,England,watson.biz,Not Provided,,jonesjane@griffiths-page.com,2008-07-19,13.0,Unknown Industry,20.0,8744735.0,original,1.0,"5 Joel Neck, , Flat 3",INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2063,O'Brien Group,6 Alex Grove,,,W6J 4ZW,South Derek,Shetland Islands,England,Yorkshire And The Humber,England,miller.com,7888682282.0,Single Site,khall@sutton.com,,Unknown,Manufacturing,Unknown,3679315.0,original,1.0,6 Alex Grove,VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2826,Thorpe Inc,"Flat 41
Baker Mill",,Flat 59G,,Williamsmouth,,England,West Midlands,Not Specified,Unknown Domain,3848932008.0,Single Site,elliottthompson@welch.biz,,34.0,IT,Unknown,7138467.5,median_imputed,0.5,"Flat 41
Baker Mill, , Flat 59G",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2716,Johnson-Reid,"Studio 95
O'Brien Hills",,,WD2E 9DY,Phillipshaven,Aberdeen City,England,East of England,Not Specified,gardiner.com,9207854946.0,,zwilliams@talbot.com,2023-10-29,41.0,Manufacturing,20.0,5915175.0,original,1.0,"Studio 95
O'Brien Hills",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2351,"Hutchinson, Jones and Ward",20 Ashley Lock,,Studio 1,KW1E 2LN,Jemmabury,Greater London,,West Midlands,England,rowe.co.uk,9369078678.0,Single Site,Not Provided,1979-03-16,14.0,Unknown Industry,Unknown,3612902.0,original,1.0,"20 Ashley Lock, , Studio 1",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2836,"Williams, O'Sullivan and Duncan","Flat 35P
Hugh Orchard",,Flat 49,,Rileymouth,Anglesey,England,East Midlands,England,baker.org,1197721935.0,,cwilliams@brooks.com,1985-03-10,40.0,Automotive,50.0,6115443.941298415,model_imputed,0.6,"Flat 35P
Hugh Orchard, , Flat 49",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2256,Roberts-Holmes,"Flat 37T
Yvonne Crossroad",,Studio 99Y,S6D 5EP,Daviesborough,,England,,England,mccarthy-johnson.com,Not Provided,,Not Provided,1991-04-09,30.0,Health Care,20.0,1735630.0,original,1.0,"Flat 37T
Yvonne Crossroad, , Studio 99Y",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2635,Watson Inc,"Flat 6
Bray Lane",,,B9T 8ES,Woodchester,Lancashire,England,,England,elliott-king.com,Not Provided,,joanna11@morgan.org,2024-12-04,28.0,Marketing,20.0,6877971.0,original,1.0,"Flat 6
Bray Lane",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2644,Hayes-Kennedy,"Studio 3
Stacey Neck",,,GL3 7ST,Nelsonfurt,North Ayrshire,England,,England,atkinson.com,5409886508.0,Head Office,Not Provided,2001-07-04,26.0,Health Care,20.0,4771441.0,original,1.0,"Studio 3
Stacey Neck",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2554,Ward and Sons,31 Dawn Mill,,Studio 02Z,E6G 1DQ,South Georgia,City of Edinburgh,,,England,Unknown Domain,5002658156.0,,hughesnicole@fisher.biz,,1.0,Unknown Industry,20.0,5717596.689005024,median_imputed,0.5,"31 Dawn Mill, , Studio 02Z",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2138,Stephens Group,40 Roberts Garden,,Studio 62D,,East Lydialand,Surrey,England,North West England,England,hartley-mistry.net,Not Provided,Branch,tparry@pearce.biz,,27.0,Unknown Industry,100.0,10287557.0,original,1.0,"40 Roberts Garden, , Studio 62D",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2168,Collins Ltd,"Flat 15
Kelly Gardens",,,W53 0XX,Port Jessica,Monmouthshire,England,East of England,England,webb.co.uk,Not Provided,Branch,elliotmay@walker.co.uk,,13.0,Automotive,Unknown,11837927.0,original,1.0,"Flat 15
Kelly Gardens",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2917,Palmer-Ball,3 Grant Lock,,Flat 04,,Port Lynn,Derry and Londonderry,England,,England,Unknown Domain,1696062352.0,Head Office,robinholden@price.com,2007-09-16,49.0,Hospitality,100.0,1062845.0,original,1.0,"3 Grant Lock, , Flat 04",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2528,"Richards, Abbott and Bradley","Flat 96D
Johnson Lakes",,Flat 69,,,Northumberland,England,,England,Unknown Domain,6918229954.0,Branch,moorekerry@jones.com,,33.0,Unknown Industry,20.0,5717596.689005024,median_imputed,0.5,"Flat 96D
Johnson Lakes, , Flat 69",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2823,Reeves PLC,5 Joanne Rue,,Studio 15M,,Walkerport,Midlothian,,,Not Specified,Unknown Domain,Not Provided,Branch,ggibson@begum.org,,8.0,Retail,Unknown,9949741.0,original,1.0,"5 Joanne Rue, , Studio 15M",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2727,West-Jones,164 Dobson Hollow,,Flat 27Q,,Port Jean,,England,Yorkshire And The Humber,England,wright.com,8093458335.0,Head Office,Not Provided,,39.0,Unknown Industry,20.0,4925072.0,original,1.0,"164 Dobson Hollow, , Flat 27Q",INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2816,Stanley Group,0 Jean Track,,,,Mariechester,,England,,England,rowe.co.uk,6406899380.0,Single Site,angelagray@davies-hilton.com,1979-12-17,40.0,Unknown Industry,20.0,1786700.0,original,1.0,0 Jean Track,VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2086,Noble Group,"Flat 54L
Wall Springs",,,,New Robinmouth,Worcestershire,,,England,harvey.biz,3439179003.0,,littlechristian@cox.com,2002-01-03,21.0,Unknown Industry,200.0,10387465.0,original,1.0,"Flat 54L
Wall Springs",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2432,"Smith, Evans and Fowler","Studio 77H
Cox Locks",,Studio 9,,,West Dunbartonshire,England,East Midlands,England,Unknown Domain,6994752992.0,Head Office,Not Provided,2014-09-30,11.0,Unknown Industry,100.0,7969137.0,original,1.0,"Studio 77H
Cox Locks, , Studio 9",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2184,Lloyd-Cooke,795 White Glens,,Studio 66,TN59 8AE,,Cornwall,England,,England,reed.com,7692725095.0,,amanda36@berry-miah.net,,36.0,Unknown Industry,200.0,2472955.0,original,1.0,"795 White Glens, , Studio 66",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2570,Thornton-Shah,2 Ellis Lodge,,Flat 00,M6W 6YH,Port Chloe,Inverclyde,England,London,England,anderson.com,2930560670.0,,douglashewitt@wood.net,1993-08-09,18.0,Retail,20.0,5897535.909001769,model_imputed,0.6,"2 Ellis Lodge, , Flat 00",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2534,Smith Group,"Studio 15S
Davis Bypass",,Studio 76O,,Mariemouth,,England,Yorkshire And The Humber,England,black-clark.com,4533271125.0,Branch,hwarren@lucas.com,,41.0,Unknown Industry,100.0,5599619.155524741,median_imputed,0.5,"Studio 15S
Davis Bypass, , Studio 76O",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2294,Smith Ltd,"Flat 45T
Little Inlet",,,,East Donnaberg,Inverclyde,England,Yorkshire And The Humber,England,grant.org,6186196935.0,Single Site,Not Provided,2000-03-15,22.0,Hospitality,Unknown,2750084.0,original,1.0,"Flat 45T
Little Inlet",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2892,Hill Group,6 Powell Key,,Studio 48,,,Derbyshire,England,East Midlands,England,Unknown Domain,2468115350.0,Branch,collinstracey@walker-wells.org,1992-08-08,40.0,Unknown Industry,100.0,6773521.0,original,1.0,"6 Powell Key, , Studio 48",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2425,Wade-Holmes,716 Sophie Radial,,,S34 9LP,,Derbyshire,England,Yorkshire And The Humber,England,jones-marshall.biz,9323064897.0,Branch,kmcdonald@smith.com,,Unknown,Construction,100.0,1026701.0,original,1.0,716 Sophie Radial,INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2713,"Hunter, Smith and Grant","Studio 97
Emma Glen",,Flat 25M,G22 5DZ,Graceburgh,Midlothian,England,North West England,England,campbell-booth.biz,4775140079.0,Branch,Not Provided,1991-08-06,34.0,Unknown Industry,20.0,8836451.0,original,1.0,"Studio 97
Emma Glen, , Flat 25M",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2260,Holland-Wells,090 Shah Mount,,Studio 5,S0T 2PW,,Lancashire,England,,Not Specified,harvey.com,Not Provided,,denis55@bond.com,,11.0,Hospitality,200.0,11347261.0,original,1.0,"090 Shah Mount, , Studio 5",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2237,"Robinson, Graham and Bell","Flat 4
Ahmed Keys",,,HD1N 9WW,Gerardborough,Hampshire,England,Yorkshire And The Humber,England,brown.com,Not Provided,Head Office,Not Provided,2016-02-21,9.0,Manufacturing,20.0,5717596.689005024,model_imputed,0.6,"Flat 4
Ahmed Keys",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2559,Cox-Russell,"Flat 3
Jordan Grove",,Studio 2,S92 5NW,Damienborough,,England,,England,moss.com,6048375909.0,Branch,Not Provided,1992-02-17,6.0,Construction,Unknown,6854557.0,original,1.0,"Flat 3
Jordan Grove, , Studio 2",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2583,Kemp Inc,352 Caroline Row,,Studio 3,S8 3TJ,,,England,London,Not Specified,butler.net,Not Provided,Head Office,davisjasmine@burgess.com,,Unknown,Marketing,200.0,1843880.0,original,1.0,"352 Caroline Row, , Studio 3",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2445,Leach-Pearson,"Studio 85P
Roy Glens",,Flat 31V,SR2 6SR,Owenport,North Lanarkshire,,South East England,England,ashton.org,2408711500.0,Head Office,eileen86@matthews.com,,27.0,Retail,Unknown,6198005.0,median_imputed,0.5,"Studio 85P
Roy Glens, , Flat 31V",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
