id,company_name,address_1,address_2,address_3,post_code,post_town,county,country,region,head_office_country,domain,phone,location_type,company_email,founded_date,company_age,industry,company_size,annual_revenue
2712,Martin-Bennett,"Studio 36
Davey junctions",,Flat 68s,NP5A 6EA,Godfreychester,South Lanarkshire,,,England,graham.biz,5573849853,Single Site,,06-04-2022,13,,50,4134570
2723,"Watson, Edwards and Barrett","Studio 89
Louis fort",,Flat 42,L43 9FT,Hayleyton,Cornwall,England,West Midlands,England,morgan.net,5284619395,Head Office,,06-07-2003,32,Transportation,20,1876197
2685,Thomas Ltd,97 Turner forest,,Flat 4,B88 4HX,Haywardbury,Angus,England,London,England,jennings.com,,Branch,norriszoe@read.com,,11,Transportation,,
2378,Sharp Group,713 Leonard forks,,Studio 21,,,Lincolnshire,England,,England,poole.com,7964418925,,,10-07-2010,15,Retail,100,1108226
2517,"McKenzie, Kaur and Iqbal","Flat 84
Clare road",,Flat 6,,Geraldmouth,,England,Yorkshire And The Humber,,burgess.info,2377126071,,jade03@blackburn-gregory.com,06/27/2010,,Retail,50,2140750
2074,"Ball, Mills and Webster","Flat 35N
Barlow throughway",,,S9G 6RS,East Graham,Northamptonshire,England,,England,begum.com,3223531977,Head Office,longandrew@stewart.com,10/23/1988,20,,20,
2045,Bradley Ltd,64 Smith loop,,Flat 9,CB7 3YB,,Suffolk,England,London,,murphy.com,7950865985,,fthomas@riley.com,09/29/2017,19,IT,,7378822
2909,"Byrne, Cooke and Lane",991 Leah lakes,,Studio 6,SS1P 3FZ,,Shetland Islands,England,North West England,England,carter.net,1966143709,,woodtina@watts-johnson.com,11-08-1989,45,Automotive,,
2157,Wood-Gilbert,"Flat 9
Douglas haven",,Studio 91,B6 5LB,New Ellieburgh,,England,,,,1160824245,,,22-03-2018,47,Manufacturing,100,
2851,Phillips PLC,"Studio 52R
Evans crescent",,Flat 38h,B1 7EE,,Devon,England,East Midlands,England,graham.com,,Single Site,evansvictoria@johnson.co.uk,02-05-1979,,Health Care,,6220727
2171,Clark LLC,"Flat 01
Linda garden",,Studio 29,,North Jeanchester,Suffolk,England,West Midlands,England,tucker.net,4904456309,Head Office,hughesstephen@harvey.com,,31,Construction,20,4653880
2016,Hilton-Holmes,143 Taylor walks,,Flat 8,,,,,North West England,England,williams.com,2100679539,,samuel36@morton.com,,42,Transportation,,9689889
2511,"Wall, Ferguson and Taylor",3 Norris wall,,Studio 98M,WS2A 8WS,Rogerside,Cheshire,England,,England,ahmed-jackson.com,2888304112,Single Site,,,,,200,8078601
2048,Todd PLC,"Flat 11
Ward shoals",,Studio 41j,ST1 7ZZ,,,England,South East England,,johnston.info,,Head Office,alithomas@ward.biz,10-12-1989,30,IT,50,8979730
2507,Evans-Brown,"Studio 9
Tracy light",,,HU3 1NP,West Gregory,,England,North West England,England,oneill.com,,Single Site,dmitchell@ferguson.net,03/27/2008,13,IT,,8516010
2563,Stephens-Jones,1 Amelia river,,Flat 47T,M0F 9AN,,,England,London,,moore-king.com,7964986847,,,06/21/2012,3,,50,2499599
2515,O'Donnell-Iqbal,"Studio 38b
Colin lights",,Studio 0,S3B 9XP,,,England,London,England,wallis-thompson.net,1951564633,Single Site,olivia15@lawson.co.uk,19-07-1994,27,Health Care,,
2597,Ellis Ltd,321 Hollie fall,,,,Hallbury,,England,East Midlands,England,,9123240495,,qpalmer@mason-lynch.net,26-09-2018,45,,,
2480,Manning-Preston,"Flat 0
Jodie fort",,Flat 5,,Pearcebury,North Ayrshire,,,England,,6632708173,,xchadwick@rice.co.uk,,39,Automotive,50,
2283,Wood LLC,"Flat 8
Lee parkways",,Flat 99W,N41 0PW,Port Ryan,Merseyside,England,West Midlands,England,shaw.com,7194387137,Head Office,,02/27/2015,25,Transportation,20,
2718,Leach-Thompson,2 Sullivan ranch,,Studio 04C,,Hobbshaven,Cumbria,England,West Midlands,England,,9323255292,Single Site,rickyrobinson@saunders.co.uk,,29,,,6786686
2877,Turner-Lord,5 Leon inlet,,Studio 35,W7 5TZ,South Christinemouth,South Ayrshire,England,North West England,,hanson.info,2316420338,,,09-12-1976,,Retail,20,
2225,Barker-Hall,069 George ridges,,Flat 85B,,West Rebeccafort,Cumbria,England,,,flynn-jones.com,1898246612,Head Office,royhewitt@hale.info,25-06-1976,21,Automotive,200,
2026,Shah Group,"Studio 1
Kevin lights",,Flat 73v,,North Bethany,West Midlands,England,East of England,England,stevenson-davey.org,,,,05-01-2024,,Hospitality,,
2827,"Cook, Collins and Alexander",98 Griffiths mountains,,Studio 66B,,Dianeshire,,England,South East England,England,bennett.com,,Head Office,glenn31@young-simmons.com,03/13/2007,34,Automotive,100,7788325
2437,Coleman-Taylor,"Flat 36L
King tunnel",,,BH43 6AP,North Jacqueline,Essex,England,East Midlands,England,clark-knowles.com,7805049597,,,10-11-1998,8,Education,,5078015
2594,"Knowles, Watts and Warren","Flat 1
Baker via",,,G7 6ZL,Port Wendy,,England,East Midlands,England,mahmood-wood.com,4864352496,Branch,,05/17/1992,37,Education,,
2364,Marshall-Rees,6 Patel inlet,,Studio 73d,SL5E 1QD,South Kimberleyville,,,North West England,England,taylor-smith.com,,Single Site,donaldmccarthy@patterson.com,,2,Marketing,,
2229,"Williams, Harrison and Ferguson",0 Lee valley,,Studio 77,BT3 0JZ,Smithfurt,Worcestershire,,North West England,England,wallis.com,,Head Office,willisbernard@osullivan-white.info,,38,,200,9813089
2037,"Taylor, Booth and Anderson",623 Dennis loaf,,Studio 5,CW95 6SJ,Shawside,Hertfordshire,England,East of England,,johnson-thomas.com,2763390428,Head Office,,14-06-1977,,Construction,100,4713925
2476,"Francis, Barnett and Townsend",4 Evans flats,,Flat 4,G78 9RH,Foxview,Renfrewshire,England,North West England,England,thomas-evans.com,9628189518,Head Office,,28-08-1995,48,,100,
2374,"Green, Stephens and Brown",169 Roberts island,,Studio 21,CA2R 7FF,,Anglesey,England,Yorkshire And The Humber,,james.biz,4376852604,,denise97@watson.biz,,36,Health Care,20,1261597
2469,Fisher-Norton,"Flat 0
Booth terrace",,,WC0 3RU,Gordonside,,England,,England,davis-moore.info,7871580517,Head Office,hollandangela@parker.com,12-12-1981,46,Automotive,50,10634469
2444,Parry-Cox,"Flat 93
Bruce manors",,Flat 3,GY2M 6TL,,Hampshire,England,West Midlands,England,barnes.com,1746102464,Head Office,leighfinch@woods-scott.com,,,Manufacturing,50,3636248
2850,Stanley Inc,"Studio 7
Hughes road",,Studio 47A,,Hughport,Fermanagh,England,North West England,England,smith-mason.com,,Head Office,jamie08@hussain.biz,31-10-2001,27,Construction,50,
2704,"Smith, Riley and Hall","Flat 93q
Bradley pike",,Studio 5,S87 6WQ,New Tracytown,,England,West Midlands,England,,7342279868,Head Office,mohammad06@king.com,24-02-2001,32,,100,1294219
2841,Evans-Edwards,4 Marsh island,,,S0F 5LT,North Tracey,,England,,,,8138522410,Head Office,sallyparry@duffy-wells.net,05/24/2020,32,Marketing,50,6647804
2194,Price Ltd,"Studio 38C
Jasmine turnpike",,,,East Lorrainebury,,England,Yorkshire And The Humber,England,,6637307176,,martinalex@carroll.com,,5,Automotive,,6591559
2854,Ali LLC,"Studio 4
Jayne landing",,Flat 08g,OX7B 6EX,North Martynbury,West Berkshire,,East Midlands,England,,9503435712,Head Office,,30-12-2019,6,Education,100,
2864,Skinner and Sons,"Studio 87s
Kieran garden",,,,Holmesside,North Yorkshire,England,East Midlands,England,morris.com,4445748577,,mjones@rogers.com,04-05-2002,2,,,6364657
2503,Heath-Smith,"Flat 60
Annette plains",,,M71 1SZ,Lake Danielburgh,Cardiganshire,England,West Midlands,,,8493193674,,catherine92@sutton.com,,13,Health Care,100,
2617,"Goodwin, Patel and Morton","Flat 81
Williams bridge",,Flat 98O,G2 5PN,Bernardville,Derbyshire,,Yorkshire And The Humber,England,,4979461297,Branch,,,16,,20,7760955
2830,"Brown, Robertson and Rose",101 Williams green,,Flat 1,,,Denbighshire,,,England,,1609711451,Single Site,,,20,Transportation,50,1152551
2579,"Brooks, Wilson and Davies","Flat 85
Trevor drives",,,S4C 2AW,,North Lanarkshire,England,London,England,,,,sian49@roberts.co.uk,,,Manufacturing,20,1385216
2330,"Williams, Sykes and Allen","Flat 0
Louis gardens",,,N1 9EU,,Shetland Islands,England,London,England,,3323449570,,,,,Health Care,50,
2162,"Reed, Davies and Lewis",04 Williams locks,,Flat 74Y,ST2 8YJ,Lake Sally,Greater Manchester,England,West Midlands,,carr.info,1495281326,,,02-07-1987,40,Retail,,11285843
2908,"Griffin, Morrison and Wood","Flat 92
Hollie locks",,,N3D 7SA,New Georginafurt,Northamptonshire,England,South East England,England,brown.com,5669652476,Single Site,francesshah@jones.com,,7,IT,200,1128413
2152,"Lamb, Skinner and Brown",1 Mohammed ports,,Flat 3,,,,England,,,jones.org,9587542871,Branch,ncrawford@smith.org,06/28/1989,,,,
2801,Brown-Norris,"Flat 82Z
Baker crest",,Flat 3,L5T 5QB,,Argyll and Bute,England,,England,,6636563483,Head Office,harrietdawson@turner.com,,10,Transportation,20,9422127
2337,Davidson-Richards,"Studio 7
Sykes row",,Flat 35,B8 6LP,,,England,Yorkshire And The Humber,England,phillips-mason.com,6840966573,Branch,elizabethrichardson@richards.com,,12,,200,4026721
2755,Todd-Jones,"Flat 94
Roger green",,Studio 49,,West Billymouth,Bedfordshire,England,North West England,England,taylor.info,3883263309,Head Office,kieran53@miles.co.uk,18-06-1988,20,Retail,200,
2111,"Jones, Barker and Clarke","Studio 91T
Jessica circles",,Studio 97,M2D 3RR,,Highland,England,East Midlands,England,smith.net,2533377434,Single Site,reeceandrews@hale.org,18-03-2012,32,Marketing,,1437264
2226,"McDonald, Evans and Parry","Studio 66u
Jodie circle",,,WR2R 2SY,,,England,London,England,,9847362166,Head Office,shaunbarker@richardson.com,,3,,100,4441935
2688,Taylor-Hall,"Flat 20U
Reynolds row",,Flat 9,WD2M 7RS,Carrton,Tyrone,England,,,peacock.com,9811601360,Branch,maurice38@green.net,14-11-2013,37,Hospitality,20,4377359
2103,"Curtis, Connolly and White",5 Williams mills,,Flat 29,M3K 9PJ,New Mariahaven,,England,East Midlands,,,6042035751,Single Site,jemma37@butler.com,27-09-1991,,IT,,6816746
2421,"Walker, Hunt and Lawrence",802 Pearson drive,,Studio 3,E83 0AP,,Fermanagh,England,Yorkshire And The Humber,,ward.com,1515432791,Head Office,fbowen@bull.org,23-10-1983,,,20,
2419,Humphreys Group,"Flat 34I
Mark common",,Studio 22,L4 8BJ,Chambersberg,Cumbria,,North West England,England,ward.com,1467349090,Single Site,,30-10-1997,41,Retail,50,
2750,"Ellis, Roberts and Walsh","Studio 39a
Alex centers",,Studio 11,L9D 2LJ,,,England,South East England,England,jones-blake.net,5832703407,Head Office,melissaevans@turner.com,,2,Marketing,,2992138
2586,Lewis Group,"Flat 4
Tomlinson summit",,Studio 55B,WN7A 2GT,,Nottinghamshire,England,South East England,,dean.com,4814094001,,,16-04-1993,38,Retail,100,2585719
2780,Henderson-Williams,"Flat 27t
Warner walks",,,DT36 8RN,,Antrim,England,Yorkshire And The Humber,England,,8951215594,,qgriffin@brown.net,10-08-2020,,Manufacturing,100,4492198
2672,Abbott LLC,797 Marion glen,,Studio 27G,,North Victoriaside,,,West Midlands,,mitchell.net,,Head Office,parkinlynn@johnson.com,05/18/1989,24,Health Care,200,7549897
2119,"Fisher, Wyatt and Graham","Studio 7
Duncan island",,Studio 62X,NN79 8UA,South Keithstad,Monmouthshire,,Yorkshire And The Humber,England,thomas-barry.com,4188933570,Head Office,,09/17/2002,11,,,
2053,Harris LLC,7 Brennan alley,,Studio 0,S46 9WH,East Chloeland,Cardiganshire,England,,England,begum.org,,Single Site,angela21@hutchinson.biz,,19,Hospitality,50,8870361
2151,Price-Cooper,0 Pearson station,,,N7 6YF,Goddardmouth,,England,London,,allen.info,4941869432,Head Office,,06-04-1994,15,Education,100,9088465
2403,Webb-Barnes,"Flat 40h
Thomas row",,Flat 0,HR4 3JS,,Flintshire,,West Midlands,England,,,,bethwhite@baker-barry.com,,13,Transportation,,2128456
2731,Morris-Robson,54 Debra avenue,,Flat 26,PE5 5ER,,Armagh,England,,England,ross-cooper.net,1644567648,Head Office,patelwendy@morris.org,03/29/2019,30,IT,,
2207,"Rice, Hodgson and Pickering",836 Owen terrace,,,,North Leonardland,Moray,,West Midlands,,,1168463864,,daviesmarc@davies-fisher.com,19-07-2011,,Construction,20,2416021
2658,Gill-Gray,"Studio 07
Guy lake",,,E3 2UQ,Lake Matthew,,England,East of England,England,lawrence.info,2168326140,,elliottgraham@jones.biz,11/13/2001,15,Education,50,7025942
2843,Wade-O'Connor,962 Knight mission,,Studio 86,S42 2DG,South Eleanorland,Norfolk,England,,England,johnson.com,4630056463,,claremcdonald@baxter.com,,48,Hospitality,200,11228438
2762,Gilbert PLC,8 Leslie prairie,,Studio 05Q,SY13 6EJ,Port Terence,Cornwall,England,East Midlands,,harris-yates.com,4593756816,Head Office,jenna76@greenwood-moore.com,06/30/2013,,Construction,,
2008,"Pritchard, Thomas and Allen",668 Williams street,,,W96 8HU,,North Ayrshire,England,South East England,England,,6068341531,Head Office,dean74@brown-fleming.info,,,IT,20,
2807,"Jones, Gray and Miller","Flat 86
Smith plaza",,,,Pageside,Bedfordshire,England,London,,brown-clarke.com,8733793105,,mclark@walsh.com,07/15/2021,10,,20,8777795
2036,"Herbert, Law and Stanley",05 Stewart shores,,Studio 1,S78 5GH,South Joshuaton,Aberdeenshire,England,East of England,England,taylor.com,,Head Office,scottjack@jackson-dawson.org,,,Hospitality,100,6682698
2452,"Adams, Dixon and Wilson","Flat 11N
Read cape",,Flat 78,G66 0DD,,Worcestershire,,North West England,England,wright-gould.com,3690227424,Single Site,lewiskenneth@bird-welch.co.uk,,8,,200,2678829
2651,Collins-Atkinson,"Studio 77
Edwards highway",,Studio 4,,Robinfort,North Ayrshire,England,,England,,,Single Site,leanneharding@simpson.net,,,Transportation,100,6489988
2253,Walker PLC,"Studio 6
Derek meadows",,,,Wilkinsonfort,,England,London,England,foster-randall.com,9319699797,,bartlettcharlotte@williamson.net,02-07-1985,43,,,9451467
2303,Hunter PLC,"Flat 24
Russell rapids",,,CM6 6XU,Port Sarahview,Glamorgan,England,East Midlands,England,,6019403948,,teresaanderson@townsend.biz,01/14/1978,16,Construction,200,4079382
2746,Harvey-Greenwood,"Studio 3
Walker drive",,Studio 8,AL44 9XY,West Kelly,,England,London,England,reeves.co.uk,7460983898,Head Office,,06/23/1987,33,,200,1162262
2571,Jackson-Ellis,250 Sara shoals,,,G3 8FN,East Brianhaven,Anglesey,,South East England,,taylor.com,1459966064,,jamiehall@williams.com,26-09-2024,8,Marketing,50,11584302
2623,Talbot Ltd,"Flat 67H
Martin via",,Studio 98,RM9 0PA,Paulport,,,,England,,4670516286,Single Site,bradley46@birch.org,25-08-1981,18,Marketing,50,7578422
2732,Smith-Singh,1 Pickering forge,,,RH1H 7NZ,,Midlothian,England,West Midlands,England,,8791250252,Single Site,walkerrachel@robinson.com,18-12-1978,7,,,
2891,Mitchell-Baldwin,502 Ellis squares,,Flat 35q,CB76 4SR,,,,East of England,England,ward.org,,,,,16,Construction,50,
2262,Pearce PLC,"Flat 42
Callum glen",,Studio 79R,CH88 4AY,,,England,East Midlands,England,elliott.biz,2276977485,Head Office,,27-09-1983,38,,20,8080061
2610,Griffin Group,4 Brown prairie,,Flat 35,E5T 8XB,,City of Edinburgh,England,,,williams.com,,Single Site,spencergerald@roberts-cross.com,07-02-1979,50,Retail,,
2297,Evans-Butler,888 Kirk haven,,Flat 1,N7 0GA,New Denisefurt,,England,South East England,England,dodd.com,,Head Office,,10-07-2018,,,20,6469592
2414,Harvey-Stone,002 White overpass,,Flat 31o,BB7W 2YH,Saunderstown,West Yorkshire,England,,England,whittaker-lloyd.com,3192868095,,,,,Retail,20,
2150,"Walters, Reid and Harris","Studio 1
Hilary alley",,Studio 65M,WR1W 8DQ,,Montgomeryshire,England,West Midlands,England,edwards.net,,Head Office,dbanks@mckenzie-frost.biz,10-04-1983,,,50,7060792
2788,"Clark, Pritchard and Taylor","Studio 04
Nicole crossing",,,,North Tobymouth,East Ayrshire,England,London,England,,4784306903,,keith67@carey-shaw.com,03-02-2015,22,IT,100,
2640,"Johnson, Gibbs and Lane",4 Abdul passage,,Studio 0,B10 7BJ,Matthewsberg,Down,,Yorkshire And The Humber,,wright.com,4448531087,Head Office,macdonaldiain@richards.com,05-01-1978,,,20,11036421
2889,Brown Ltd,6 Stuart path,,Studio 2,N58 0YE,,,England,West Midlands,,bishop.co.uk,7412558061,Branch,,,6,Automotive,50,
2550,Craig LLC,"Studio 17
Smith crest",,Flat 03R,,,Lincolnshire,England,London,,walsh.com,4755047455,Head Office,cchambers@newton.com,,26,IT,,
2886,Sullivan-Mills,"Studio 66X
Hughes dale",,Studio 93K,IM79 9AN,New Sylviamouth,Dumfries and Galloway,England,London,,parkinson-gray.com,,Branch,scross@dodd.com,11-11-1992,23,Automotive,,2118664
2488,Ball-Jones,"Flat 46u
Rhodes flat",,Studio 90,W7 6TW,East Clareberg,,,South East England,England,,9994296413,,wdavies@morley.com,22-08-2009,6,,200,7127307
2147,Wright-Duffy,884 Vanessa club,,Flat 56,,,Nottinghamshire,England,East of England,England,dickinson.net,3138370212,,brettwhite@jones.org,,38,Education,,
2146,"Oliver, Bailey and Johnson",25 Norman islands,,Studio 8,M8 1ZT,East Elliotstad,,England,South East England,England,hughes.info,8255769499,Branch,,,,Marketing,20,
2720,"Stone, Harrison and Thompson",814 Paula street,,,N24 5ZH,East Dorothy,,,South East England,England,,4129225473,Single Site,,05-09-1984,26,,20,
2458,Howe-McDonald,293 Thomas ramp,,Studio 8,GY5V 5PJ,,Nottinghamshire,England,East of England,,,8320183821,,tmccarthy@horton.net,25-02-2015,29,Transportation,50,
2739,Smith Inc,81 Shirley camp,,Flat 91,,Whitehouseborough,South Yorkshire,England,West Midlands,England,ford.com,7138387344,Single Site,,07-10-2009,15,,100,
2659,Jackson-Kelly,803 Frederick alley,,,FY17 8WZ,,Pembrokeshire,England,,,johnson-ali.biz,4535096024,,tinajones@hunt-wright.info,10-02-1985,3,Construction,100,3102292
2348,"White, Davies and Gallagher","Studio 89
Lynn knoll",,Flat 40O,DD8N 8GZ,,Caernarvonshire,England,East Midlands,England,barrett.com,1892790481,Single Site,yjones@watts.net,09-06-2013,46,,20,10511018
2463,Lewis Ltd,1 Johnston lights,,Studio 62,,East Alison,,England,,England,fry-wilkinson.co.uk,1242280731,Single Site,clivehughes@bell.com,25-06-2019,37,Automotive,,2808544
2325,Jones-Lees,12 Martin ferry,,Studio 78,B9U 0JW,South Kimchester,,England,East Midlands,England,price.com,2532903625,Branch,masonamelia@palmer-khan.com,,,,,5795781
2186,Clarke-White,61 Johnson locks,,Studio 40P,M07 9LE,Hillville,North Lanarkshire,England,East Midlands,,freeman.com,,,hroberts@bennett.com,08/26/1984,,,20,
2123,Saunders-Crawford,"Studio 75V
Carly wall",,Studio 36U,E3 3LX,,,England,London,England,green-cooper.net,1183227816,,alex60@jones-simpson.co.uk,11/14/2022,,,50,
2853,Clarke PLC,"Studio 13L
Julian court",,,DN35 3FL,East Chelsea,City of Edinburgh,England,,England,watts.info,8105188606,Single Site,clive68@turner.com,05-02-1992,28,,50,11287050
2608,"Hunt, Jones and Hunt",7 Jenkins wall,,Flat 11U,,,Dorset,England,,England,hooper.co.uk,,Head Office,begumwendy@bevan.com,,13,,50,10672890
2143,Cox-Parkinson,8 Fisher ports,,Studio 9,LE26 6ZE,East Mark,Lancashire,England,East of England,England,mann-barry.co.uk,4825791686,,,01-04-2017,8,Automotive,20,7290752
2108,Holmes Group,700 Marcus mountains,,Flat 9,,,,England,,,taylor.com,5095845262,Single Site,leonard96@wood-morris.com,07-06-1999,17,,100,
2197,Pearson Group,"Flat 69u
Christine brook",,Studio 53,N9 8YL,,Radnorshire,England,London,England,harris.info,,Head Office,,06/20/2005,46,,20,10970491
2609,Byrne Inc,"Flat 0
Moore drives",,,,,,,East of England,England,singh.com,6847859875,,,05/26/2011,,,,11360064
2279,Moss-Phillips,"Flat 83
Albert shoal",,Flat 20Z,G4 3SN,South Charlottefort,Stirling,England,Yorkshire And The Humber,England,morgan.net,6376193325,Head Office,,03/19/2007,39,Retail,,7215633
2293,"Jones, Murray and Lee","Flat 5
Wilson inlet",,Studio 20,GU2P 8NN,Smithshire,Breconshire,England,West Midlands,England,murray.com,9753327383,,,12/24/1991,,Education,200,7767404
2400,Osborne LLC,7 Conway springs,,,TA24 8TY,New Hayley,Durham,England,Yorkshire And The Humber,,clarke.biz,8564611342,,dfoster@price-welch.co.uk,12-10-1988,28,Marketing,,
2122,"Shaw, Gray and Kelly","Studio 3
Dennis coves",,Studio 2,,,Flintshire,England,Yorkshire And The Humber,England,,9520861644,Single Site,denisestevens@winter-bolton.com,29-08-1992,,Construction,50,
2183,Faulkner-Khan,0 Cooper parkways,,,B6G 3LJ,,Inverclyde,,Yorkshire And The Humber,England,,,Head Office,ssmith@kirk-james.com,03/25/1979,21,Marketing,,8683734
2202,Walters LLC,"Studio 19a
Jessica prairie",,Flat 26W,,Hammondstad,East Dunbartonshire,England,,England,reed.com,4345638815,Branch,,,38,IT,50,5890613
2438,"Francis, Holt and Kennedy",8 Phillips expressway,,Studio 4,W8 6PB,,,,North West England,England,,,Single Site,,,24,Health Care,50,6112711
2246,"Miller, Griffiths and Thomas","Flat 91p
Roy isle",,,CR54 3AX,South Scott,Worcestershire,England,North West England,England,,,Head Office,,06/16/1995,50,Health Care,,3051464
2415,"Thomas, Hughes and Richardson","Flat 68d
Tony plaza",,,M81 7LA,Zoemouth,Moray,England,South East England,England,,8081001395,Single Site,qdean@reid.com,08/14/2018,28,Hospitality,100,10360094
2659,Jackson-Kelly,803 Frederick alley,,,FY17 8WZ,,Pembrokeshire,England,,,johnson-ali.biz,4535096024,,tinajones@hunt-wright.info,10-02-1985,3,Construction,100,3102292
2765,"Hopkins, Lowe and Sinclair","Studio 10E
Read rest",,Studio 1,SN47 8YL,Clarkemouth,Argyll and Bute,England,South East England,England,hicks.co.uk,5933010067,Head Office,katy85@kennedy.com,,24,,20,7821151
2906,"Knight, Begum and Freeman","Studio 7
Glen drives",,Studio 2,B4 8LT,Kathleenside,Shropshire,England,West Midlands,,,4585773280,Head Office,,12/13/2018,,Education,20,8079683
2835,"Chambers, Smith and Gallagher","Flat 67p
Amanda viaduct",,Flat 52,,,Monmouthshire,England,South East England,,,8358464955,Head Office,jenna83@clark-iqbal.com,,7,Health Care,,
2887,Kerr-Murray,82 Griffiths camp,,,WA8 3DP,,Cardiganshire,,,,mitchell.info,,Head Office,,03-03-1999,,Hospitality,50,
2129,Johnson Group,1 Whitehead terrace,,Flat 4,MK2 0BN,,,England,North West England,England,wilkinson.info,5422713772,Single Site,pmann@palmer-edwards.com,,,Construction,,1367643
2637,Wilkins-Johnson,"Studio 01U
James oval",,Studio 12A,N23 2YU,West Sarah,Worcestershire,England,East of England,England,king.org,,,carlylawson@thomas-collins.com,03/17/1992,,Automotive,50,8964694
2402,Thompson-Henderson,6 McDonald hollow,,Flat 01,E62 8UZ,Mitchelltown,Aberdeen City,,,,begum-davies.com,3132743548,Single Site,,,,Automotive,20,6281634
2784,Harris LLC,"Flat 92E
Hawkins common",,Studio 9,,,,England,East of England,,,5828770050,Head Office,fieldshannon@lewis.com,11-09-2024,17,Retail,100,3572373
2770,Reeves-Bradley,"Studio 2
Joyce point",,Studio 40,W8 0QS,New Kylechester,Antrim,,North West England,England,bennett.com,8542591668,,,25-01-2006,46,Retail,50,
2735,Murphy-Tucker,36 Philip lodge,,Flat 14,,,Greater London,England,East of England,England,rogers.com,2332474902,Branch,,02/19/2005,20,,100,
2913,Clarke LLC,06 Kelly fields,,Flat 36,WR63 0NH,Jamieside,Highland,,,England,,9671027898,Single Site,,03-07-1984,6,,200,7498463
2219,"Thompson, Whitehouse and Gray","Studio 64
Walters centers",,,CW1A 9SW,,Radnorshire,,,England,clarke.org,7245601810,Single Site,,,,,,8810369
2641,Williams Inc,381 Wright meadows,,,M12 1BT,,Renfrewshire,England,West Midlands,,akhtar.biz,8448537561,Head Office,,,,Retail,20,10345678
2915,Morton-Allen,"Flat 46
Benjamin hollow",,Flat 03U,NP82 2WY,Edwardshire,Down,England,West Midlands,England,,6641839022,Single Site,fordlynne@bell.com,,16,Manufacturing,50,4368402
2752,"Clark, Ball and White",24 Lloyd ridges,,,WA0 8PW,Dannyside,Dumfries and Galloway,,,England,byrne-williams.com,5482051549,Head Office,hayleynicholls@powell-atkins.com,,9,Automotive,100,3504700
2806,"Miah, Fleming and Lee",3 Ford crest,,Studio 71T,WS2 9HN,Davischester,Glasgow City,,North West England,England,,7415515524,Single Site,,12/17/2017,3,Construction,,2328070
2919,Chandler Inc,8 Alice station,,Studio 88,S9S 4HU,Port Abdulside,,England,North West England,,thompson-morgan.com,8033325472,Single Site,,05/31/1986,43,Transportation,200,
2624,Thomas-Wilkinson,0 Irene stravenue,,,SR84 5LN,Haywardfurt,,England,Yorkshire And The Humber,,hughes.com,3092526934,Head Office,,04-10-1976,45,Construction,200,8721537
2874,Forster-Thompson,992 Roy fields,,,,,Wiltshire,England,Yorkshire And The Humber,England,robinson-houghton.co.uk,,,lucyparkinson@harper.com,06/20/2011,6,Transportation,200,
2760,Humphries LLC,06 David knolls,,,L8D 2GZ,Shahburgh,,,,,mills.com,4974188676,Head Office,,,,,,5021791
2386,Turner-Gregory,9 Bennett court,,,,Rileymouth,Norfolk,England,,,jones.info,2524883787,Head Office,maryjenkins@green.net,,27,Marketing,200,5538377
2389,Lees Inc,59 Craig mission,,,SO93 1WG,South Joan,Fife,England,North West England,England,jenkins-hughes.com,,,ruthchambers@higgins-russell.net,30-07-2021,,Manufacturing,,4415085
2509,Summers Ltd,084 Jake place,,,,,Perth and Kinross,England,North West England,England,,,Head Office,jacob89@coates.com,21-10-2003,41,Retail,50,4452965
2267,Edwards-Sanders,603 John ports,,Studio 75,UB0E 6EQ,West Jeffrey,Norfolk,England,London,,price.com,9582272344,Single Site,waynemason@thornton.co.uk,12-07-2008,10,IT,100,10288041
2819,Lloyd Inc,"Flat 4
Thomas mission",,Studio 92X,BA0 7XW,Spencerside,Midlothian,England,East of England,,williams.com,,Head Office,mhamilton@khan-ferguson.co.uk,07/28/1985,19,,50,
2441,"Quinn, White and Hunt","Studio 49
Lloyd islands",,Flat 37g,SN7 9ZD,New Leanne,Buckinghamshire,,London,,ward-henderson.com,,Head Office,,,,,50,2068187
2496,King LLC,"Studio 2
Jones villages",,Studio 23,,,Warwickshire,England,North West England,England,franklin.com,6464193582,Branch,mbishop@jones-bartlett.net,,19,Education,50,
2112,"Hamilton, Jones and Williams",3 Griffiths knolls,,Studio 37u,CR27 8YT,Hendersonbury,Lincolnshire,,,England,edwards.com,8770564221,Single Site,andrea87@simpson-simpson.com,01-06-1996,,Marketing,100,1473227
2691,Thomas-Barnett,"Studio 64
Stevenson place",,,WF2 2RS,Jeremybury,,England,Yorkshire And The Humber,England,,1353629631,Single Site,,,49,,,6506081
2232,"O'Brien, Turner and Richards",3 Rose fort,,Studio 68,,,Pembrokeshire,England,London,England,kerr.com,3715048384,Head Office,,02/21/2000,35,,100,9135255
2869,Thomas Group,"Flat 03
Allen rue",,Flat 48,G4 3YT,Denisfort,,,East Midlands,England,bailey.net,,Single Site,,01/22/2006,45,Construction,50,4565200
2607,Robinson Ltd,"Studio 60
Lewis run",,Flat 20,KY7R 1SG,South Charleneville,Cardiganshire,England,London,England,wall.biz,8192404254,Branch,paige28@kaur.net,11-01-2023,4,,100,4964243
